Bandit,Reward,Algorithm
3,1.7242469411981127,Epsilon Greedy
3,2.6511500186659793,Epsilon Greedy
3,4.553839796560248,Epsilon Greedy
3,4.44622563612057,Epsilon Greedy
3,3.8668240406426255,Epsilon Greedy
3,5.442088037461808,Epsilon Greedy
3,4.952528975638661,Epsilon Greedy
3,1.5678441111301913,Epsilon Greedy
3,5.966120685324666,Epsilon Greedy
3,5.408100737482722,Epsilon Greedy
3,3.634095084417558,Epsilon Greedy
3,3.982392648116843,Epsilon Greedy
3,3.3708915708077094,Epsilon Greedy
3,2.267988859101268,Epsilon Greedy
3,2.761810652739862,Epsilon Greedy
3,4.814478805892858,Epsilon Greedy
3,4.11571946836522,Epsilon Greedy
3,2.354538739108161,Epsilon Greedy
3,4.975355358765362,Epsilon Greedy
3,3.288880621489043,Epsilon Greedy
3,3.357962633543157,Epsilon Greedy
3,4.153074442541987,Epsilon Greedy
3,3.2511901645774737,Epsilon Greedy
3,5.971719313475926,Epsilon Greedy
3,3.9312995095016854,Epsilon Greedy
3,4.823045574569955,Epsilon Greedy
3,3.1142953791397003,Epsilon Greedy
3,4.556050152377742,Epsilon Greedy
3,3.5664751353871966,Epsilon Greedy
3,3.815485536326439,Epsilon Greedy
3,4.869549173700686,Epsilon Greedy
3,6.798443688325614,Epsilon Greedy
3,5.239104546639028,Epsilon Greedy
3,3.6023928419658477,Epsilon Greedy
3,5.445602301520314,Epsilon Greedy
3,3.844818026543401,Epsilon Greedy
3,4.945728457429999,Epsilon Greedy
3,2.950507464464639,Epsilon Greedy
3,3.884406084271071,Epsilon Greedy
3,4.255955583603058,Epsilon Greedy
3,4.386370110564512,Epsilon Greedy
3,4.481912170766088,Epsilon Greedy
3,3.93316795718855,Epsilon Greedy
3,3.7571471683923026,Epsilon Greedy
3,2.713267420611322,Epsilon Greedy
3,4.121079654599746,Epsilon Greedy
3,3.4483238645133434,Epsilon Greedy
3,2.9209417464632126,Epsilon Greedy
3,4.084867021880931,Epsilon Greedy
3,2.1246645676877165,Epsilon Greedy
3,4.278079463696533,Epsilon Greedy
3,3.941412264657228,Epsilon Greedy
3,4.494948102961209,Epsilon Greedy
3,2.8880054794985073,Epsilon Greedy
3,4.399488641189041,Epsilon Greedy
3,3.4598442354425076,Epsilon Greedy
1,4.433600457533066,Epsilon Greedy
3,3.8455727440152745,Epsilon Greedy
3,3.489699501781602,Epsilon Greedy
3,4.498346226341507,Epsilon Greedy
3,4.23655180986667,Epsilon Greedy
3,3.3832652928781886,Epsilon Greedy
3,2.1065034028403122,Epsilon Greedy
3,3.1122067275183554,Epsilon Greedy
3,4.734118253900301,Epsilon Greedy
3,4.132724851646713,Epsilon Greedy
3,3.825116321897807,Epsilon Greedy
3,3.624334463108767,Epsilon Greedy
3,4.154493850320545,Epsilon Greedy
3,5.0362646672360105,Epsilon Greedy
3,4.484408248257653,Epsilon Greedy
3,2.942590730512145,Epsilon Greedy
3,2.936404599006691,Epsilon Greedy
3,4.330654482096551,Epsilon Greedy
3,4.7877636605074985,Epsilon Greedy
3,3.038952066358996,Epsilon Greedy
3,4.8473956673556104,Epsilon Greedy
3,3.4588729859751606,Epsilon Greedy
3,3.3405680573318906,Epsilon Greedy
3,2.239258154742856,Epsilon Greedy
3,2.4170528856422506,Epsilon Greedy
3,4.300063650060451,Epsilon Greedy
3,5.320510700732354,Epsilon Greedy
3,4.007496478732732,Epsilon Greedy
3,3.2403388343200348,Epsilon Greedy
3,4.548265938824152,Epsilon Greedy
3,3.003600496149786,Epsilon Greedy
3,4.00788768655471,Epsilon Greedy
3,4.026803802510072,Epsilon Greedy
3,5.233384175513011,Epsilon Greedy
3,2.7309360380622447,Epsilon Greedy
3,5.397333663792948,Epsilon Greedy
3,3.8049740864920403,Epsilon Greedy
3,2.7137377941738676,Epsilon Greedy
3,4.317856200524847,Epsilon Greedy
3,2.818456435248893,Epsilon Greedy
3,3.2298513216641256,Epsilon Greedy
3,4.738008396283137,Epsilon Greedy
3,3.85445682557665,Epsilon Greedy
3,4.35364864855428,Epsilon Greedy
3,4.669689405484618,Epsilon Greedy
3,3.122936071505427,Epsilon Greedy
3,2.5139467881068596,Epsilon Greedy
3,4.161021680331824,Epsilon Greedy
3,3.858896302527206,Epsilon Greedy
3,2.4140966418132734,Epsilon Greedy
3,4.277497027892267,Epsilon Greedy
3,3.750637096247251,Epsilon Greedy
3,4.384214468222623,Epsilon Greedy
3,3.9801976932733485,Epsilon Greedy
3,3.927081062261725,Epsilon Greedy
3,4.573113405613992,Epsilon Greedy
3,2.6263238494157335,Epsilon Greedy
3,4.0711678634386255,Epsilon Greedy
3,3.3115694816698436,Epsilon Greedy
3,2.6131996788621343,Epsilon Greedy
3,2.835939243777762,Epsilon Greedy
3,3.251331114476547,Epsilon Greedy
3,5.061409880873142,Epsilon Greedy
3,3.1882426679774563,Epsilon Greedy
3,3.7521562660231407,Epsilon Greedy
3,2.1798185106898336,Epsilon Greedy
3,3.5727053904118526,Epsilon Greedy
3,3.6290132737003145,Epsilon Greedy
3,2.3586141242226186,Epsilon Greedy
3,5.678126523116711,Epsilon Greedy
3,4.034242691123032,Epsilon Greedy
3,3.035680399819028,Epsilon Greedy
3,2.1452048691617795,Epsilon Greedy
3,2.9069233230365663,Epsilon Greedy
3,4.58904051037409,Epsilon Greedy
3,3.7882518085679364,Epsilon Greedy
3,3.4313677927167126,Epsilon Greedy
3,4.509853851669378,Epsilon Greedy
3,3.031682771858213,Epsilon Greedy
3,3.4545416596689598,Epsilon Greedy
3,3.247639252618812,Epsilon Greedy
3,4.347822834569824,Epsilon Greedy
3,3.4977829167312144,Epsilon Greedy
3,4.424595347684341,Epsilon Greedy
3,3.1271304205110164,Epsilon Greedy
3,4.578728718414369,Epsilon Greedy
3,2.955515858864611,Epsilon Greedy
3,4.091100864796134,Epsilon Greedy
3,3.8188869883922756,Epsilon Greedy
3,3.344841529219971,Epsilon Greedy
3,4.578200446075522,Epsilon Greedy
3,3.5335048168879553,Epsilon Greedy
3,4.74508190950399,Epsilon Greedy
3,1.8839190422411498,Epsilon Greedy
3,4.041326782508169,Epsilon Greedy
3,4.441830400085952,Epsilon Greedy
3,5.488224600278685,Epsilon Greedy
3,4.619176813301912,Epsilon Greedy
3,3.8220820384610015,Epsilon Greedy
3,4.853767471235078,Epsilon Greedy
3,3.7812412522716294,Epsilon Greedy
3,3.848332104138015,Epsilon Greedy
3,3.4000637866605175,Epsilon Greedy
3,3.634010838439786,Epsilon Greedy
3,3.363687636804597,Epsilon Greedy
3,3.299803581874874,Epsilon Greedy
3,3.6868208751901834,Epsilon Greedy
3,3.8258553161314968,Epsilon Greedy
3,4.436693467593037,Epsilon Greedy
3,3.8926981841919983,Epsilon Greedy
3,4.118552981955453,Epsilon Greedy
3,2.7888672219432538,Epsilon Greedy
3,5.100764853802153,Epsilon Greedy
3,3.556788161180993,Epsilon Greedy
3,3.0458500325911064,Epsilon Greedy
3,2.837164830370056,Epsilon Greedy
3,4.425010710642529,Epsilon Greedy
3,2.6822175185276915,Epsilon Greedy
3,3.5645596925859393,Epsilon Greedy
3,2.2018233048481215,Epsilon Greedy
3,3.633371052428842,Epsilon Greedy
3,2.643143551769869,Epsilon Greedy
3,3.831428969700653,Epsilon Greedy
3,3.7652592381972103,Epsilon Greedy
3,4.770214023770845,Epsilon Greedy
3,4.433495280674586,Epsilon Greedy
3,4.0471594228477255,Epsilon Greedy
3,2.2126942220282673,Epsilon Greedy
3,6.594892349385204,Epsilon Greedy
3,3.0319038163213343,Epsilon Greedy
3,4.162569527663894,Epsilon Greedy
3,3.46973176406808,Epsilon Greedy
3,4.427070470792881,Epsilon Greedy
3,1.6125250455247055,Epsilon Greedy
3,4.02546918232833,Epsilon Greedy
3,4.339850684791775,Epsilon Greedy
3,3.3172890315800947,Epsilon Greedy
3,3.9641967362348725,Epsilon Greedy
3,3.5807257749741974,Epsilon Greedy
3,2.977040703326259,Epsilon Greedy
3,3.041495720770993,Epsilon Greedy
3,3.483703770307795,Epsilon Greedy
3,3.171999848094989,Epsilon Greedy
3,5.642225380852789,Epsilon Greedy
3,4.068464451427429,Epsilon Greedy
3,2.3548831752833683,Epsilon Greedy
3,2.696729222112464,Epsilon Greedy
3,4.093198621303701,Epsilon Greedy
3,3.591376613688496,Epsilon Greedy
3,2.91917469916098,Epsilon Greedy
3,4.825956394740552,Epsilon Greedy
3,3.9948105583267384,Epsilon Greedy
3,5.362911671920449,Epsilon Greedy
3,4.34308804463158,Epsilon Greedy
3,4.382601728349068,Epsilon Greedy
3,2.9629824527857673,Epsilon Greedy
3,3.067204934957882,Epsilon Greedy
3,2.5826072920644036,Epsilon Greedy
3,2.131922056274321,Epsilon Greedy
3,4.335146995905121,Epsilon Greedy
3,5.066481305829131,Epsilon Greedy
3,4.187390071154274,Epsilon Greedy
3,3.6843117087384973,Epsilon Greedy
3,3.059941518493817,Epsilon Greedy
3,6.0231843858868555,Epsilon Greedy
3,4.489825865219746,Epsilon Greedy
3,2.4045226444264016,Epsilon Greedy
3,4.724286445358199,Epsilon Greedy
3,3.521506136006407,Epsilon Greedy
3,3.1603050664446166,Epsilon Greedy
3,4.137880352369977,Epsilon Greedy
3,3.3763491443990694,Epsilon Greedy
3,3.7651165036162895,Epsilon Greedy
3,3.120168574022665,Epsilon Greedy
3,3.0060721883709394,Epsilon Greedy
3,3.1459140918909467,Epsilon Greedy
3,3.931475124604916,Epsilon Greedy
3,3.7171522661991956,Epsilon Greedy
3,3.0255798477351767,Epsilon Greedy
3,4.530262927179019,Epsilon Greedy
3,2.8620212151784643,Epsilon Greedy
3,3.67765827425757,Epsilon Greedy
3,5.421236717663525,Epsilon Greedy
3,3.778700637331366,Epsilon Greedy
3,3.718627136618153,Epsilon Greedy
3,3.7568647026808524,Epsilon Greedy
3,4.507143055066993,Epsilon Greedy
3,3.9174230049728203,Epsilon Greedy
3,4.3212878945479565,Epsilon Greedy
3,4.49545364748324,Epsilon Greedy
3,3.871317843046347,Epsilon Greedy
3,3.4866773056502307,Epsilon Greedy
3,3.1872645014380137,Epsilon Greedy
3,5.093862414524101,Epsilon Greedy
3,4.340513468868245,Epsilon Greedy
3,4.312599284119139,Epsilon Greedy
3,4.1576498606630015,Epsilon Greedy
3,5.544060228222928,Epsilon Greedy
3,3.3142508780175435,Epsilon Greedy
3,4.771813437795454,Epsilon Greedy
3,4.8762600899124715,Epsilon Greedy
3,3.7176298283842586,Epsilon Greedy
3,2.898846407701477,Epsilon Greedy
3,4.753194953043991,Epsilon Greedy
3,4.388381316056704,Epsilon Greedy
3,3.409505068405232,Epsilon Greedy
3,4.787323705655907,Epsilon Greedy
3,6.569397817544323,Epsilon Greedy
3,4.951195522691237,Epsilon Greedy
3,3.9488138545479763,Epsilon Greedy
3,4.658579765193117,Epsilon Greedy
3,6.089760242210513,Epsilon Greedy
3,4.6970875143889135,Epsilon Greedy
3,3.223330678007625,Epsilon Greedy
3,3.3717767653711848,Epsilon Greedy
3,4.072841661005599,Epsilon Greedy
3,3.6095758292069204,Epsilon Greedy
3,3.767133945846582,Epsilon Greedy
3,2.670986504040031,Epsilon Greedy
3,4.479287377816724,Epsilon Greedy
3,4.5623848403042935,Epsilon Greedy
3,4.675889221897285,Epsilon Greedy
3,3.5991022596447966,Epsilon Greedy
3,3.1947175142846724,Epsilon Greedy
3,4.298189915634425,Epsilon Greedy
3,4.29851205513711,Epsilon Greedy
3,3.885633837852783,Epsilon Greedy
3,3.9385209759860453,Epsilon Greedy
3,3.402908694699785,Epsilon Greedy
3,3.2729721628931157,Epsilon Greedy
3,3.959220767604412,Epsilon Greedy
3,4.644682566074456,Epsilon Greedy
3,5.456655658063193,Epsilon Greedy
3,4.181907789321084,Epsilon Greedy
3,3.629926769850081,Epsilon Greedy
3,3.756165991843514,Epsilon Greedy
3,4.547750123382829,Epsilon Greedy
3,3.010956101831039,Epsilon Greedy
3,4.6930393634362915,Epsilon Greedy
3,3.1935964535235275,Epsilon Greedy
3,5.16184636029,Epsilon Greedy
3,4.954535629448996,Epsilon Greedy
3,5.128293415355169,Epsilon Greedy
3,6.22542264971479,Epsilon Greedy
3,4.644884334774951,Epsilon Greedy
3,4.890282994200426,Epsilon Greedy
3,5.431845537329058,Epsilon Greedy
3,3.4350393785850537,Epsilon Greedy
3,3.3179719994219306,Epsilon Greedy
3,3.073036725450418,Epsilon Greedy
3,4.7199459326877,Epsilon Greedy
3,2.8940154786975216,Epsilon Greedy
3,3.0306852661879367,Epsilon Greedy
3,4.792721593967734,Epsilon Greedy
3,3.49250487081397,Epsilon Greedy
3,1.2179262203247276,Epsilon Greedy
3,4.5203192271686525,Epsilon Greedy
3,4.233705200936874,Epsilon Greedy
3,2.829878509349947,Epsilon Greedy
3,3.5699887395127585,Epsilon Greedy
3,4.432248704727808,Epsilon Greedy
3,5.374215226470253,Epsilon Greedy
3,4.293283454412586,Epsilon Greedy
3,3.8380409205475323,Epsilon Greedy
3,3.399245197146816,Epsilon Greedy
3,4.567891702525929,Epsilon Greedy
3,4.2468524301454345,Epsilon Greedy
3,6.017085134914373,Epsilon Greedy
3,2.805201552739116,Epsilon Greedy
3,6.064451231942995,Epsilon Greedy
3,4.524136520837645,Epsilon Greedy
3,3.6137930212137044,Epsilon Greedy
3,4.096071922512554,Epsilon Greedy
3,2.0728826525349406,Epsilon Greedy
3,2.4567507677825207,Epsilon Greedy
3,2.97233456294897,Epsilon Greedy
3,4.506787228936301,Epsilon Greedy
3,4.526515859542976,Epsilon Greedy
3,3.3030966210924917,Epsilon Greedy
3,4.1941587743629904,Epsilon Greedy
3,3.1145238024554267,Epsilon Greedy
3,2.2266901785068045,Epsilon Greedy
3,2.160606500079927,Epsilon Greedy
3,3.735681917979167,Epsilon Greedy
3,2.3065516336489695,Epsilon Greedy
3,4.374186881427344,Epsilon Greedy
3,2.1877661106828064,Epsilon Greedy
3,3.9282324048812685,Epsilon Greedy
3,3.3157797360254477,Epsilon Greedy
3,2.4804881906815504,Epsilon Greedy
3,3.952934772283171,Epsilon Greedy
3,5.310029643115921,Epsilon Greedy
3,4.1161695535760785,Epsilon Greedy
3,5.724342217737037,Epsilon Greedy
3,3.8437588855975866,Epsilon Greedy
3,3.638610731507371,Epsilon Greedy
3,3.175509688022142,Epsilon Greedy
3,1.2417499643778025,Epsilon Greedy
3,4.871586743972804,Epsilon Greedy
3,4.2906240821447215,Epsilon Greedy
3,4.819252027882417,Epsilon Greedy
3,3.188480051843854,Epsilon Greedy
3,3.32830766635039,Epsilon Greedy
3,4.09041341814543,Epsilon Greedy
3,3.7647667569367154,Epsilon Greedy
3,5.4971279950721765,Epsilon Greedy
3,3.325500161924135,Epsilon Greedy
3,1.645909573135687,Epsilon Greedy
3,3.1639698906541236,Epsilon Greedy
3,4.977453340313584,Epsilon Greedy
3,4.622468990860253,Epsilon Greedy
3,3.245000728317743,Epsilon Greedy
3,5.696370873800165,Epsilon Greedy
3,5.271214205125057,Epsilon Greedy
3,4.682193067159974,Epsilon Greedy
3,4.008714844111257,Epsilon Greedy
3,4.4834740619454045,Epsilon Greedy
3,3.6124421424993582,Epsilon Greedy
3,4.913238749576232,Epsilon Greedy
3,3.432206915894004,Epsilon Greedy
3,2.176330763056024,Epsilon Greedy
3,2.058402756675805,Epsilon Greedy
3,3.3228726224854648,Epsilon Greedy
3,3.1567471847540545,Epsilon Greedy
3,3.7071073642673618,Epsilon Greedy
3,5.213275426342811,Epsilon Greedy
3,2.831460043128903,Epsilon Greedy
3,5.679648321474679,Epsilon Greedy
3,5.614755016304814,Epsilon Greedy
3,3.1355461646467617,Epsilon Greedy
3,3.684256565207792,Epsilon Greedy
3,5.096673153078707,Epsilon Greedy
3,2.1152438836299656,Epsilon Greedy
3,4.061517719679647,Epsilon Greedy
3,1.8914688232089722,Epsilon Greedy
3,4.589204373298342,Epsilon Greedy
3,5.548996199984553,Epsilon Greedy
3,3.634163578374561,Epsilon Greedy
3,2.638081835625704,Epsilon Greedy
3,4.216889820363265,Epsilon Greedy
3,3.9072289054516416,Epsilon Greedy
3,3.9617602011639974,Epsilon Greedy
3,4.910775204023008,Epsilon Greedy
3,3.7640773367361025,Epsilon Greedy
3,3.8907775293526643,Epsilon Greedy
3,3.033008000539856,Epsilon Greedy
3,4.10236617402554,Epsilon Greedy
3,5.595028548943631,Epsilon Greedy
3,4.400660579350284,Epsilon Greedy
3,3.894466698235878,Epsilon Greedy
3,4.294653848575332,Epsilon Greedy
3,4.854890650962478,Epsilon Greedy
3,4.281829115426224,Epsilon Greedy
3,6.214315332066823,Epsilon Greedy
3,4.910957497009393,Epsilon Greedy
3,2.187774981894864,Epsilon Greedy
3,5.26225131708462,Epsilon Greedy
3,3.819500397015698,Epsilon Greedy
3,3.779508477902462,Epsilon Greedy
3,3.41597123682294,Epsilon Greedy
3,3.322747831923997,Epsilon Greedy
3,6.478175950671856,Epsilon Greedy
3,4.301189619570106,Epsilon Greedy
3,3.9679654667868447,Epsilon Greedy
3,2.6122752385083845,Epsilon Greedy
3,4.974623798489631,Epsilon Greedy
3,3.6675710761282687,Epsilon Greedy
3,5.6058068454155086,Epsilon Greedy
3,3.023963500713031,Epsilon Greedy
3,4.9037879277816465,Epsilon Greedy
3,5.208416161126593,Epsilon Greedy
3,3.635320159007238,Epsilon Greedy
3,3.5402161453983156,Epsilon Greedy
3,4.34674023354472,Epsilon Greedy
3,5.034870482407185,Epsilon Greedy
3,4.074578669957189,Epsilon Greedy
3,5.54609250481506,Epsilon Greedy
3,5.768412197589214,Epsilon Greedy
3,6.073661540751512,Epsilon Greedy
3,4.845026444360544,Epsilon Greedy
3,5.350643680759319,Epsilon Greedy
3,5.746558746384769,Epsilon Greedy
3,4.157144637190429,Epsilon Greedy
3,3.066062014868226,Epsilon Greedy
3,5.512862939136226,Epsilon Greedy
3,4.153338128696468,Epsilon Greedy
3,2.0418077849782237,Epsilon Greedy
3,5.256177863924943,Epsilon Greedy
3,3.9813005895546736,Epsilon Greedy
3,3.8937950297870403,Epsilon Greedy
3,4.110853560381917,Epsilon Greedy
3,2.1934866645790074,Epsilon Greedy
3,4.142839395499377,Epsilon Greedy
3,3.6962253285590374,Epsilon Greedy
3,3.4377798469394456,Epsilon Greedy
3,4.168376426506503,Epsilon Greedy
3,3.05992848753589,Epsilon Greedy
3,4.056948123574683,Epsilon Greedy
3,3.8467013945857276,Epsilon Greedy
3,4.607500154336577,Epsilon Greedy
3,3.6927377119933564,Epsilon Greedy
3,3.170773465236689,Epsilon Greedy
3,3.6834504311764933,Epsilon Greedy
3,4.142194598833634,Epsilon Greedy
3,4.448527138438395,Epsilon Greedy
3,2.684697275630639,Epsilon Greedy
3,3.7639922336917793,Epsilon Greedy
3,4.068417145111178,Epsilon Greedy
3,3.965606838940065,Epsilon Greedy
3,3.524306679428599,Epsilon Greedy
3,3.239808098100309,Epsilon Greedy
3,4.628831983883465,Epsilon Greedy
3,5.236161641786668,Epsilon Greedy
3,4.374786226749135,Epsilon Greedy
3,4.934196104648718,Epsilon Greedy
3,3.772149876369954,Epsilon Greedy
3,4.222071117102565,Epsilon Greedy
3,3.7823508683267164,Epsilon Greedy
3,4.588957962829602,Epsilon Greedy
3,3.7793972827366233,Epsilon Greedy
3,3.799727353573048,Epsilon Greedy
3,4.005488636798922,Epsilon Greedy
3,4.495011113862028,Epsilon Greedy
3,5.048028342181753,Epsilon Greedy
3,5.1547550323794775,Epsilon Greedy
3,2.8926110002820904,Epsilon Greedy
3,4.8034335245171045,Epsilon Greedy
3,3.3229795476380595,Epsilon Greedy
3,4.196684172935819,Epsilon Greedy
3,4.419867691256033,Epsilon Greedy
3,3.8827816292256405,Epsilon Greedy
3,3.96927575008176,Epsilon Greedy
3,4.68399559835953,Epsilon Greedy
3,3.642421993502493,Epsilon Greedy
3,4.920854050079578,Epsilon Greedy
3,2.715702606434162,Epsilon Greedy
3,3.4455996162404308,Epsilon Greedy
3,5.940873692115751,Epsilon Greedy
3,3.271403945095066,Epsilon Greedy
3,3.2921124342834003,Epsilon Greedy
3,5.335936770727574,Epsilon Greedy
3,3.7874969148839877,Epsilon Greedy
3,5.8226108848550036,Epsilon Greedy
3,3.974446659407107,Epsilon Greedy
3,4.447133802904185,Epsilon Greedy
3,5.4118404083205816,Epsilon Greedy
3,2.9462352095254323,Epsilon Greedy
3,3.6455899981197515,Epsilon Greedy
3,3.1737244455166236,Epsilon Greedy
3,2.565541379116111,Epsilon Greedy
3,2.497983358336949,Epsilon Greedy
3,4.45613959391198,Epsilon Greedy
3,4.54461400389478,Epsilon Greedy
3,4.4547168867186056,Epsilon Greedy
3,4.896272227004365,Epsilon Greedy
3,4.400500333368197,Epsilon Greedy
3,5.097595225544491,Epsilon Greedy
3,4.562882614114364,Epsilon Greedy
3,3.88040670295145,Epsilon Greedy
3,3.8644026082117073,Epsilon Greedy
3,2.7877325661966883,Epsilon Greedy
3,4.623861534504749,Epsilon Greedy
3,5.122354360113178,Epsilon Greedy
